time,All_FD_fpz,All_FD_pz,ApEn_Fpz,ApEn_pz,DFA_a1_fpz,DFA_a1_pz,DFA_a2_fpz,DFA_a2_pz,DFA_alpha_fpz,DFA_alpha_pz,H_Fpz_Cz,H_pz_Cz,mse-fpz-1,mse-fpz-2,mse-fpz-3,mse-fpz-4,mse-fpz-5,mse-fpz-6,mse-fpz-7,mse-fpz-8,mse-fpz-9,mse-pz-1,mse-pz-2,mse-pz-3,mse-pz-4,mse-pz-5,mse-pz-6,mse-pz-7,mse-pz-8,mse-pz-9,Samp_En_m0_Fpz,Samp_En_m0_pz,Samp_En_m1_Fpz,Samp_En_m1_pz,labels
3453000,1.2536383486898568,1.2973374759388392,0.519202126325014,0.6088399315748942,1.6181170694085567,1.4807391941573207,0.4451783517077574,0.4430171762430469,1.0865664367145504,1.0347829801371016,7.3880054917750035,7.233304545557841,0.4587501911874383,0.6741980513612339,0.8694249582800156,1.050097722850277,1.1751913857495266,1.274891311931346,1.3977430162929725,1.4110912389014223,1.4415838165984265,0.532950026148754,0.7931103302232829,1.0541420934622672,1.2513085987458237,1.3708413774404762,1.52370787764277,1.55687348849582,1.542350622618653,1.5349300076321244,0.4456942390486338,0.5380016163289324,0.4587501911874383,0.532950026148754,4
3456000,1.256284720354386,1.273441072821384,0.5428235290553993,0.5373322945274674,1.6071613183434452,1.536419413204428,0.4030729087452119,0.4293770103279706,1.0513661572081747,1.0683721253808496,7.341666585595615,7.2869816863410435,0.4935430615101718,0.7055794198758853,0.9140045057725736,1.0833601108700273,1.2357778893575078,1.3711147014475698,1.4800570043379797,1.5222776040271129,1.510630254252999,0.4848213071952695,0.7391718486522051,1.0003643385719994,1.1850792113884383,1.351767184870643,1.4247877042277906,1.5474027666502082,1.551541985641262,1.551038039255599,0.4803770706874547,0.4667992349575278,0.4935430615101718,0.4848213071952695,4
3459000,1.2508441215483683,1.25968390558958,0.5056932340079956,0.536290688843875,1.6053037149584788,1.5711441073382355,0.4595164145114943,0.5297128193104664,1.1136938594200243,1.1350236787694352,7.315175168350834,7.217534840932908,0.4551317240552323,0.6631300623533488,0.8558576692826654,1.0414302613505937,1.1417417692586584,1.2319476178110065,1.3563140839885504,1.3710682677398296,1.4146761890380275,0.4678378798577886,0.7112944875418894,0.938727042655636,1.1312683631033915,1.2840414639084057,1.3365666861130312,1.4695020576451423,1.4920739658243678,1.416067590403456,0.4441976118211088,0.4462797462126909,0.4551317240552323,0.4678378798577886,4
3462000,1.2456055020636894,1.2515805697741562,0.5064115685191526,0.5061655395576756,1.6510515353959454,1.515948223229342,0.4229767280193884,0.4804397083410652,1.079734977735716,1.108709913777136,7.313580245566928,7.0618997065190925,0.4427267350381125,0.6591170454960246,0.8575419440309617,1.0081816249778128,1.124663766732194,1.2585415134455031,1.280783364791794,1.468760045798055,1.3997465752937333,0.4452778532428083,0.6945408242911141,0.9332060840238576,1.1268473046351,1.248405373274069,1.3185132847014236,1.367552758637711,1.4097622634534968,1.492191565496069,0.4373813732251962,0.419034443683719,0.4427267350381125,0.4452778532428083,4
3465000,1.2277579598575816,1.2773352034874097,0.4752297927832858,0.5586011029321489,1.666654709823367,1.5251680525665288,0.4378578795843742,0.4690550464039962,1.1087803335853634,1.080122399726402,7.270492461976024,7.291604610677329,0.4251095203420238,0.6283914486970456,0.8134320592423082,0.9889638305232172,1.1178055106829612,1.228979584845139,1.3090257284895854,1.3569803093982806,1.3888532499647683,0.4970550724573772,0.7498562405155079,1.0025244257595405,1.2222576450795315,1.4145588803608753,1.4903410382639186,1.5595783698673331,1.5049364316286176,1.5435823129821016,0.412485063849157,0.4831999907142767,0.4251095203420238,0.4970550724573772,4
3468000,1.258045242710879,1.3042762591155308,0.5434191459191511,0.6115827507003031,1.5962109279227994,1.4833663980982927,0.346468238809994,0.5531479483538925,1.061791731531074,1.0535706977987662,7.243311804000613,7.039955229502381,0.4805124655474852,0.6794782364003498,0.8906136216768438,1.0881673092512527,1.1841738822697454,1.3165634138860458,1.407695863045193,1.4829152043314549,1.5366164294987117,0.5336007765034738,0.7778572550344895,1.0559926749177746,1.2674197034644954,1.352165598752609,1.419581059905014,1.545577044330915,1.537049530290992,1.5567433887639763,0.4750039286579549,0.5372214686641826,0.4805124655474852,0.5336007765034738,4
3471000,1.259256279112541,1.2904320224825527,0.5397479442737727,0.6005102379400782,1.5679319722720708,1.4606642065895992,0.4880134171213689,0.4724870162818343,1.1026305522478097,1.07963287562708,7.218321432413044,7.309736131831351,0.4811181540311552,0.6964609699181488,0.9064681415118748,1.0829238257386318,1.2287132026776546,1.302418364903814,1.4280935986516128,1.4578122726826066,1.4811636088215856,0.5299613172191747,0.8133621778457025,1.075428833062214,1.2978664178849857,1.373649185880563,1.4664971570527132,1.5900818996483097,1.54717383555723,1.6452874849781192,0.4665548676646353,0.5340718416520724,0.4811181540311552,0.5299613172191747,4
3474000,1.2608063821729367,1.2881783270133478,0.5394910270646234,0.5951437856649764,1.6195812958458755,1.5149063035600556,0.4160906057723325,0.5281387566434574,1.0827044243544388,1.0945560720885312,7.312925364217057,7.284948548925578,0.4882147103419242,0.7007777849556941,0.9010804775293476,1.0404805917807811,1.1687297417943028,1.244150577902575,1.3186545389276263,1.3537275976247771,1.3924636359298488,0.5288298672262406,0.808730554168135,1.0473440446945186,1.198921911761947,1.330191014575438,1.4468397470791596,1.5061487741812924,1.6229159748856692,1.55002163043255,0.4762496546254197,0.5227876325652114,0.4882147103419242,0.5288298672262406,4
3477000,1.2633265495619108,1.284975286260727,0.5212912452669678,0.5666766026061971,1.580630624807678,1.4703043054151326,0.4529410554557136,0.5347895412381368,1.107407179295535,1.0773157331189076,7.318926255438912,7.13661774022907,0.4771023102272392,0.6960772750615838,0.8806501299931367,1.04204039722163,1.1888747869274492,1.2170046629636109,1.353072455596197,1.388880153393449,1.431898454586539,0.489236376796422,0.7498181892140793,0.9864912841903444,1.150242237827918,1.2776794696916025,1.3390888463543211,1.3525456791101724,1.4144540891837252,1.475305278341211,0.4632627781612529,0.4791225715027158,0.4771023102272392,0.489236376796422,4
3480000,1.258174915284316,1.236458369716301,0.5174268072784698,0.4699473432039789,1.583807180376078,1.5943462098122796,0.4767393184949172,0.5289922053569881,1.0822403533747962,1.1405470482960538,7.201690068997925,7.258229057981699,0.4559968359670488,0.6861848545524666,0.8997390183779187,1.0652527764878617,1.198468535010204,1.3074234504805655,1.4216580380076125,1.5266726588514448,1.4925369236539487,0.405483522839241,0.6346219637506145,0.8459593740536647,1.024334351191417,1.139377238403413,1.2298356846078624,1.362761613896679,1.3472493391782994,1.3909879060064323,0.4479546611980083,0.3843335337979163,0.4559968359670488,0.405483522839241,4
3483000,1.2624482932064427,1.262826599375585,0.5276120248315515,0.5513792821835111,1.5892842264090123,1.5585231535337951,0.4610314713246713,0.4979569052429053,1.083337441165383,1.09330462182456,7.306688536844858,7.314213679103877,0.4760949101726732,0.6954246424403968,0.8840347524197051,1.0294745970085692,1.1869465720779238,1.2976901031907215,1.4004167799729603,1.529315299891313,1.4662410380776203,0.4752807609304622,0.7274370032651969,0.958842202397349,1.1374395668729067,1.3176736871561314,1.418145742983686,1.4755752366062025,1.6019872559107262,1.6036136427404764,0.4620283422115856,0.4680712200251924,0.4760949101726732,0.4752807609304622,4
3486000,1.2510486969681809,1.2742681302419068,0.5603951231369302,0.5616969980087765,1.6204097710344316,1.5293628894080646,0.3169915908503242,0.4206780591596801,1.030215057329933,1.052478241232068,7.341303152415885,7.304841847631579,0.5030701886975597,0.7201453239355678,0.920926835303534,1.089824193844238,1.2332122093623603,1.2878505994889078,1.382439500065408,1.5121643855927165,1.5740859382517385,0.4932215559615098,0.7543564118719979,0.9759269961898804,1.1883278640587938,1.2712669954916844,1.326816988478546,1.4519003560691444,1.5425638354399256,1.640159458526525,0.4923265024771951,0.481796967493528,0.5030701886975597,0.4932215559615098,4
3489000,1.251639330460638,1.2235424580872725,0.5161931566433249,0.4623775722993124,1.6266980700447535,1.60036810506355,0.3607713783410279,0.4530967394337524,1.0580956785156834,1.1197751504471782,7.380908667877714,7.2194664577258845,0.4584831926003884,0.66367343540592,0.8484291751455736,1.0254279812805556,1.1735763488031663,1.258420974057802,1.367704268425958,1.4117325979578117,1.516670876307927,0.4015117616241293,0.629565657535507,0.829945981378353,1.0004744425930427,1.1360824001194436,1.2215055954553873,1.2603628116844527,1.344013218117408,1.332746958933249,0.4474696370936162,0.3752183516249749,0.4584831926003884,0.4015117616241293,4
3492000,1.258419369889455,1.2572863275715622,0.5310583703305731,0.5294979823441754,1.6159849356733624,1.56758262771308,0.4332393182733146,0.4546171746048075,1.0768313167365575,1.0781416008807785,7.302937790448765,7.300152516005111,0.4816719549872579,0.6853334324077146,0.8969356885012758,1.036972882942265,1.187064506341502,1.2943660474131833,1.4234224642801263,1.419264322079412,1.458142646544639,0.4711858421831427,0.7314473334323093,0.9877906440960404,1.1563340327689684,1.3102143770897292,1.3818433533999583,1.4376632818421402,1.4207185377555265,1.5397024677168325,0.4697850070614844,0.4496545369058195,0.4816719549872579,0.4711858421831427,4
3495000,1.2587278292792572,1.2775864209253027,0.5460878069813107,0.5577124721197277,1.6037873194460337,1.508312282298863,0.3906839000621147,0.5466068874480792,1.025640642732517,1.066923642898132,7.256085870222808,7.195486395148345,0.4765730929645526,0.6776936427821794,0.876241806748994,1.0728910519751047,1.2397374300095136,1.3065708075127016,1.4446894238908674,1.5502691502852293,1.643534953402271,0.488367656295718,0.7339953084480412,0.97310520491381,1.1590927882916626,1.3500879852220589,1.4496294070190516,1.623582464855957,1.522886132810578,1.6600055650287813,0.4753106214027376,0.4781384492573836,0.4765730929645526,0.488367656295718,4
3498000,1.3630679362894156,1.372929688906209,0.8900566324441668,0.9147002240044012,1.6088651519130637,1.4801270372911024,0.3814934347314569,0.510166643574319,1.05911938653389,1.083357484006492,7.32129534839502,7.298111287322216,0.7133751481286863,0.851198999959421,0.998167559822164,1.116986291488848,1.2237970257411126,1.3437871889727986,1.4507178706254769,1.4491315904598008,1.442170787232622,0.7770172701497268,0.9125653707422692,1.1006867653789147,1.214473029556866,1.360348123533102,1.5076115584250236,1.5836923153102338,1.6351171989041864,1.5051374497306118,0.8373810968686147,0.8492798184595648,0.7133751481286863,0.7770172701497268,4
3501000,1.4917641985759889,1.395146375468935,1.271576199849632,0.9572288521398024,1.3687202862846024,1.4731956265500268,0.4068436688781088,0.3364382911873015,0.9915277262673252,1.0066893679617277,7.304206506457192,7.175858959535777,1.0612243921080582,1.1405666254269242,1.2782160254301476,1.4366767795256687,1.530321061071273,1.5806478098004173,1.6845909112549229,1.646397712041467,1.6519699891399355,0.8350354351444335,0.9911382426426186,1.1845071348509768,1.3093340829054625,1.4615428488463411,1.4380137417491878,1.5223520170197555,1.5462783528443411,1.5140479987636597,1.2633414186784355,0.905290888400386,1.0612243921080582,0.8350354351444335,4
3504000,1.549276805509808,1.466690221529659,1.4722957325977966,1.1051553308176136,1.2850742935807946,1.3088645855005747,0.6079387043845144,0.7740317075895433,1.0201980737119989,1.1459282261195138,7.268148605748897,7.048786026338885,1.2838767349201448,1.3202421241882052,1.4357822587051927,1.5245151907830925,1.5444821164859253,1.6867004277723905,1.6418415840133422,1.672238464042891,1.638439119753898,0.8612099803723814,0.9555317113041346,1.1125212792883572,1.2671081855512991,1.3232861958821889,1.3660207398657678,1.4162438093508454,1.427487760718788,1.2295113927423722,1.4961751682223237,1.01067058232706,1.2838767349201448,0.8612099803723814,1
3507000,1.489610199660582,1.452677371988605,1.3496245825288118,1.2292199384684386,1.255883753039286,1.101623951497479,0.6105517570641169,0.5004506122648581,1.039567091680465,0.8673556382216145,7.207439788572262,7.198743759652834,1.2716499212291068,1.3062625154455596,1.4029383322442108,1.5661280812538847,1.6525216186530578,1.68167412108033,1.5683909164558083,1.599350598434679,1.704606834424093,1.1270514463760273,1.3163596020672743,1.636441765255831,1.8526007086372045,1.949397278930764,1.881230662126824,1.958562354847575,1.8750245212580636,1.9281076774708,1.3321902743863625,1.1663771506586549,1.2716499212291068,1.1270514463760273,1
3510000,1.545429721835053,1.50087983713508,1.370042923643516,1.0977240276888385,1.2364927696801613,1.1752003513049745,0.5137092785015751,0.937599544543273,0.9632482811798496,1.1508570499029709,7.174047415468028,6.973076556625602,1.1312314463086188,1.2597158958321033,1.3754123243530072,1.4943931884179833,1.674054059940971,1.614864240785462,1.7110482795239377,1.636478483877493,1.6126242630192826,0.8603345779577611,1.027954357548942,1.228748671088535,1.4022268829855211,1.4022087538923675,1.3591487580289283,1.349126079247055,1.29198666050325,1.4111037142353422,1.373787068182916,0.9993461263145204,1.1312314463086188,0.8603345779577611,1
3513000,1.5773966821336134,1.503837650413461,1.3247526348899763,1.1359925245986724,1.032896825714867,1.0932016265577242,0.4459431173270667,0.744700105299878,0.7708042781872352,1.013297171888052,6.977978029226675,6.768537912956935,0.916854647953218,1.1238848509442527,1.3740686661194648,1.5834131286494637,1.6725749496778428,1.803209311016581,1.7517961806087474,1.825896064580055,1.7113756607045123,0.8185793672823236,0.9776314039065948,1.1347345060553362,1.2705019132334958,1.2863191938196237,1.2405078823626956,1.0895878778808894,1.1559000698695006,1.243447141527955,1.2271166527009152,0.9797931613788702,0.916854647953218,0.8185793672823236,1
3516000,1.4312607907518609,1.456972103957919,0.9985014988129765,0.9184178880342616,1.289429638884457,1.1649073629749962,0.6236741593320135,0.8285846302596281,1.0251765420683208,1.1263883933513965,7.017052875093263,6.532960037142397,0.7804914371283058,0.9470471861361694,1.17546538654957,1.3217071120256192,1.469545750369241,1.4979589664963158,1.5073157376621809,1.4631326817878518,1.5654575909747066,0.6988754845918129,0.8777107967377817,1.075506582510919,1.2141664615795786,1.2707656814338777,1.3114194970613804,1.2196466428693602,1.2469059378072718,1.1942435906332551,0.9076230407253422,0.7897156812472153,0.7804914371283058,0.6988754845918129,3
3519000,1.438409578715871,1.4315883123591358,1.0439866216232605,0.9354185245283696,1.2283461158335036,1.1074139637723577,0.5589571005325427,0.3845847900498224,0.9365701338846566,0.8060318532738096,6.817539924907569,6.646661714195643,0.93819779981193,1.029249657923581,1.2255706144162577,1.392132383365635,1.416549756326489,1.4500802583050891,1.4182625387708152,1.4673378560890389,1.3780228947421065,0.7950330338966486,0.9267408339866025,1.1507648126660197,1.2871746661153256,1.3559964356009024,1.3553803266800897,1.3531310842714992,1.2948579270506957,1.2994612814873543,0.9605286434876203,0.8699086108043599,0.93819779981193,0.7950330338966486,3
3522000,1.4229979304235572,1.4503237348760898,0.9008630038663994,0.9488008615967548,1.1202352038509389,1.0462692294471003,0.6318425540881478,0.6207139749739717,0.9778680651563494,0.9079650291707644,6.64588780983869,6.727126285143125,0.7988882602075489,1.0051026310875193,1.2562541636818485,1.409641097522325,1.3967106274583971,1.3989142560464398,1.4402199295959857,1.4274688658780237,1.4332503143883863,0.8374732901519524,1.1088710283230596,1.3741979215969675,1.4671304421300284,1.4857886413827963,1.431436837661556,1.427017685251271,1.4259678631732484,1.445780828162044,0.8312162812307424,0.92024508990284,0.7988882602075489,0.8374732901519524,3
3525000,1.4162223525579036,1.4341037000984886,0.886724405422016,0.9816662355630514,1.2035250548051186,1.0666288646324602,0.472154064633686,0.6215529441003519,0.9352140385998812,0.9238937750491032,6.872445386294757,6.930011953855772,0.8018522000537436,1.0615401426591236,1.3398399404407106,1.4698358209713238,1.5606773893776007,1.5194481346608852,1.5038634812284988,1.4617585497656862,1.477010245243172,0.8751432759926528,1.1630298129540368,1.455392503529774,1.5598752444024817,1.6289772496702994,1.6553978593630192,1.6398830682978371,1.5227748785902913,1.713031053952933,0.84508656110956,0.9662110514604182,0.8018522000537436,0.8751432759926528,3
3528000,1.4152578718192876,1.444162235424487,0.9826530747084244,0.9691168668364618,1.129489199449761,0.991355062362419,0.488407846334744,0.5853059460224683,0.9019130442496264,0.8966517723521759,7.101019225031692,6.878130028818802,0.8965264691689928,1.165544950502373,1.4954975456338555,1.655896055042194,1.7375451351698277,1.7243561916552004,1.6960034034337037,1.8595111892310536,1.756654561137129,0.8619445534884158,1.1295281646738202,1.4133424828303938,1.603243366325198,1.6041812284789811,1.6101128604604924,1.588366961789922,1.62270418506052,1.6360845107182338,0.970194552916806,0.9809935206111048,0.8965264691689928,0.8619445534884158,3
3531000,1.4006637181839865,1.427805605665065,0.8651057886253084,0.9032368664265612,1.175551848641883,1.1029572600100834,0.6924014701938128,0.616771448340952,0.9631418560366398,0.8965968087544699,6.952166214266658,7.001147476570486,0.7824464002759346,1.0602071687278782,1.3473897919286868,1.577209326971296,1.7099550173887292,1.6409304337817183,1.7292146827298278,1.6631602231255087,1.607237312412004,0.8215021902518368,1.103185687823307,1.3998424683826594,1.6321620508205497,1.736833060271207,1.6991143845689602,1.6755921678285144,1.8687766703197004,1.6664315304074986,0.8208971524795622,0.9046006317160008,0.7824464002759346,0.8215021902518368,3
3534000,1.4117381324978606,1.4305371758206986,0.8572328443000341,0.8328729834567126,1.1830182901440578,1.0531924600603533,0.6065274023110804,0.5767770930732906,0.9413059278255672,0.869292541488733,7.224289814659999,7.078882044703753,0.7974742692768991,1.0837029361872823,1.4144640246486877,1.6981892629288822,1.8127067136510095,1.85403787431812,1.7617415615402916,1.8695360679008093,1.8739006840289365,0.7762899886102468,1.0854752280918414,1.4583004444181238,1.674901562316451,1.880817478453,1.796174018304112,1.6613930654552478,1.653058796222637,1.708457537903506,0.87226423916521,0.9067275229776156,0.7974742692768991,0.7762899886102468,3
3537000,1.4179685793565684,1.441763361963299,0.8705106148019968,0.919629220503344,1.0937309206271948,1.0073588409200744,0.5573836478348707,0.5512040696187941,0.9070842652143228,0.87846996638996,7.05237229159426,6.955429274247994,0.7941288585009322,1.0531532770254717,1.3573787706728797,1.595959520065633,1.7041837828886706,1.7313738861858867,1.574769177624982,1.539277097425287,1.70749995309574,0.8581083859403755,1.160338642311396,1.5218247770056,1.7198499212132714,1.81121713774504,1.7118523703513664,1.5805718010967875,1.6216659596723717,1.682141857468251,0.8582981932997239,0.9635710659615048,0.7941288585009322,0.8581083859403755,3
3540000,1.4451319881018754,1.4403603966220466,0.9549895512632628,0.8814010891507347,1.081095656878558,1.066170143913801,0.533790766265882,0.4383969681858285,0.8808748070230731,0.8398427620624856,7.042363552954977,6.866741878273965,0.8944674578979882,1.169248886114194,1.509080224299357,1.635442563802065,1.7809068160258137,1.718515909160414,1.686444270603082,1.718366566658941,1.7922271997712402,0.8054476357190409,1.132606624289978,1.457168865934958,1.6259212885383407,1.702233188095241,1.6931266148121176,1.5610174468182778,1.5430510159008737,1.696111752407305,0.9650609389065836,0.914395233632206,0.8944674578979882,0.8054476357190409,3
3543000,1.4456815474580045,1.4697282889301415,1.049964312453913,1.096477425274529,1.0146161764173969,0.9189264876279608,0.5650712679502731,0.5268741157797923,0.8590963998795644,0.821037694854172,7.075284309346117,7.1839333849404365,0.984151708344038,1.2678256800082623,1.607678547233909,1.7990416150317228,1.8909547511332243,2.044040942137323,1.9456238018622136,1.8653345229570943,1.799105662724176,1.0062847863423547,1.2857693235612773,1.6531975293239038,1.8862275926229208,1.953355138298505,1.9371770674438664,1.895240326072649,1.935735079178796,1.7930907086247327,1.0414595642125757,1.1445512954554802,0.984151708344038,1.0062847863423547,3
3546000,1.4458623311227137,1.432035775675568,1.084453307643022,1.0266990245374998,1.0400263431012808,1.0780318417456465,0.6801063948381739,0.488741423603132,0.9339054351686268,0.8659373079435481,7.189803572061464,6.821045850812595,0.9936009341643334,1.2079837470671435,1.4749276033269685,1.722837062191113,1.765425720884805,1.9229328667748888,1.8267105870124976,1.888808789396909,1.9601651420245485,0.920493856548258,1.18296234892648,1.4522622813855863,1.5855687646790704,1.6541677450413337,1.7744859783704008,1.752031480537355,1.7840187895007915,1.6420716622926634,1.045804877541821,0.9769087721618812,0.9936009341643334,0.920493856548258,3
3549000,1.4800640074231972,1.4890913441767997,1.2778453324602252,1.3113606862747718,0.9892914951702032,0.9518410859716476,0.5403835115113991,0.6001041841830872,0.8415824273193513,0.8256444014197786,7.190353031368333,7.2429513545606525,1.18390249223279,1.3024363316227652,1.5044525531740849,1.6634219904674772,1.832391004753927,1.8465247464291223,2.031846785400127,1.926223856983271,2.137049569956845,1.2500720878442684,1.5181804245310035,1.779917127241406,1.9685743450178264,2.037357413066073,1.881726885376556,1.9473178317146096,2.023589401421864,2.1831581476102087,1.231130332417632,1.3200598629381937,1.18390249223279,1.2500720878442684,3
3552000,1.4733329675370932,1.4897877135508306,1.1818840588296844,1.1352790502444878,0.9043860833429016,0.8104732846510301,0.5451146033702217,0.5222255944037023,0.7767576146040752,0.724356980650173,7.2368559279501214,7.197623967717347,1.102147924621233,1.3156469326156754,1.6319696354581998,1.8870502993743845,2.026095942127229,2.132050839605561,2.1453318833444315,1.9507234430137543,2.000501104777714,1.0821287556190085,1.3667649931581916,1.766660415311905,2.0541522951146005,2.09286994377414,2.193471833274412,1.956677895188554,2.1179599203473867,2.0487004001255555,1.1794026174181278,1.2497215864567477,1.102147924621233,1.0821287556190085,2
3555000,1.455604190197279,1.4890895844756835,1.0395979956511745,1.040222294024972,0.9950798803081304,0.8892272232201105,0.5880134359124132,0.5869465428752841,0.8535462045149479,0.7786723577682654,7.081557160863556,7.228899158442729,0.9392860333737938,1.0963812763300411,1.3702000311780782,1.57383375011576,1.6828628722127308,1.762318679566995,1.723787887958406,1.828845324629352,1.6831853351065127,0.968574870757374,1.2723963095017283,1.566326014177716,1.764964820548336,1.8238267646950876,1.8968606914939568,1.93109740712403,1.943232771284597,1.8445866119047225,0.999691249751534,1.1381389424992192,0.9392860333737938,0.968574870757374,2
3558000,1.476379316913417,1.5127411518856244,1.2856067289146162,1.2854074535929718,1.0422676278548049,0.7977156893587763,0.5926717416968726,0.6545690211022442,0.8761136366131618,0.786450424396261,7.185716701406856,7.119892551580241,1.1719158740832214,1.286681752993679,1.4982529151323554,1.6585041945761512,1.7803477782079775,1.8286223194005624,1.743011493175442,1.9634354786021164,1.896673614902001,1.1821209140601978,1.4440176658170365,1.7526511588269376,1.897022279388468,1.8802332934838104,1.905721838867648,1.80377402334669,1.872232459789509,1.898638546511847,1.2182064045048848,1.2712749245826442,1.1719158740832214,1.1821209140601978,3
3561000,1.505897212155643,1.5112300721585137,1.3514154064009525,1.2401108265395189,0.881952463243272,0.814739541244299,0.6392736687185792,0.7254263850618754,0.802856762739669,0.8259677952558636,7.142105270717839,7.166594341011803,1.2260360665113574,1.3344114303149197,1.5987462161737556,1.8056630149438515,1.932906703255964,2.0640722951408037,1.990085497730952,1.9392566229049573,2.180043441028143,1.1621843683261668,1.4640894606158212,1.7467948434698493,1.8434026639582552,1.947306791958357,1.8873097406674344,1.906158876792765,1.9014112764312583,2.1746378876026964,1.2771356753441074,1.2749059888642484,1.2260360665113574,1.1621843683261668,2
3564000,1.497065946664345,1.5154622107386253,1.3549389468568145,1.3177011721712013,0.9137197904925196,0.8409309188342317,0.7817547029472254,0.5790955058673696,0.9216686556888302,0.7678504166551365,7.265954351420724,7.176042266563931,1.2713249503105002,1.4074331930371,1.6632341948763192,1.8208043992302416,1.8791615548371892,1.9563670388647432,1.944309253048904,2.025263637109678,1.8800342958980365,1.2370443326090792,1.432716743801134,1.775510885029941,1.934719640472496,1.9858956222136968,1.9549600748960367,1.971280881942606,1.914047820532508,1.9818089717655607,1.3087330728283493,1.3284317522306115,1.2713249503105002,1.2370443326090792,3
3567000,1.444859809922766,1.4983673690325368,1.288671073579161,1.290542755691686,1.030396519480023,0.8908030999372982,0.5634312362857913,0.6123713073720412,0.8616352729259592,0.7787073816526304,7.048751192941793,7.124009813547257,1.2013794778016318,1.3096395979156157,1.6029921554966753,1.7740296539096363,1.8096646153533955,1.9938313042849547,1.9982382998082624,1.990578891881795,1.8318847578326525,1.209518939504198,1.467640500301131,1.7044914688929462,1.847348526791911,1.9701535936559664,2.058298657594679,1.8747485275767528,1.9108828103003344,1.8790516557927648,1.2197149969301546,1.2866781328311807,1.2013794778016318,1.209518939504198,3
3570000,1.5692205131810288,1.524483470931048,1.5019322644775608,1.4074856183207851,0.8807288894081088,0.8646964855937584,0.6049188551755632,0.6626027975760437,0.8486629279504453,0.8765327536900149,6.982527121232886,7.141794285475614,1.2472824998676924,1.454064799775281,1.6888907458493938,1.85207954510841,1.840971693634373,1.864688894774944,1.884993114532166,1.9276210058124836,1.9155258269338624,1.198030160191494,1.437033583676018,1.728857020714926,1.903203197265168,1.97261491110348,1.8605426220939267,1.655212493819045,1.732740337523946,1.832030962704078,1.471518750464862,1.3205011680392789,1.2472824998676924,1.198030160191494,3
3573000,1.475004576644242,1.5101464428371394,1.280342837508742,1.3480307799153293,1.0195182803668772,0.8584576569240875,0.6581335104421168,0.7676602647439409,0.828921490376036,0.8216509471277315,7.083163461725609,7.124774254011975,1.1797766086632957,1.363458828013064,1.5694772806279065,1.7855938326179688,1.9322373143829872,1.9753652570319316,2.025939922278842,1.987010805492184,1.961827853107997,1.2719810808801473,1.5013959633791398,1.7341006626613311,1.8168134578665287,1.886981083678692,1.9331705746853387,1.814520723399877,1.9495419404778616,2.135190257366662,1.2003483741819232,1.3408514752249896,1.1797766086632957,1.2719810808801473,3
3576000,1.460115973256488,1.5115972880874922,1.1405617300704605,1.234644094647984,1.038720667586699,0.8234313098318394,0.6680944122698155,0.5694794323563563,0.912044304661886,0.7656395237223442,7.122383822666794,7.220411073880664,1.042866673791697,1.2281087737866614,1.492072507164952,1.7212287962134167,1.7432410173531432,1.671970414844806,1.7427450299881768,1.7768619801225634,1.800948781368133,1.1552645821258638,1.448353346053727,1.7332078416589582,1.909233100476576,1.9879853936426632,2.037831757721204,1.9772189871377015,1.96210125558898,2.009544505557758,1.0976989460927078,1.305048952775831,1.042866673791697,1.1552645821258638,2
3579000,1.4853195602902418,1.5096860554737297,1.1727258342163744,1.3790650557277448,1.063386709852448,0.9555060547444854,0.6262618265259569,0.7274384770431743,0.9291221848819976,0.9012834898126793,6.778884163556347,7.144178287517233,1.0756054573009168,1.236904928727154,1.4257963702595862,1.551481706196802,1.6180287025524156,1.6698252584984177,1.749626552210388,1.7959739174952598,1.6726707044358753,1.3239268684405945,1.534776436489767,1.7495768531882545,1.849657587015828,1.8536020307855632,1.876452166970596,1.875258364107608,1.9733235371384228,1.8572851952418497,1.1289984578309704,1.3493301699702342,1.0756054573009168,1.3239268684405945,3
3582000,1.4623442431535667,1.4967660241858909,1.2982217584093596,1.414487595746751,1.238151648146273,1.057274043103983,0.6999138005922424,0.7871434956468654,1.034809515889159,0.9717631323500124,7.218295188856703,7.207009858223838,1.2084749036039977,1.3070679442709512,1.468144593939061,1.543338696288335,1.68703022247609,1.6975904869253091,1.686128976151835,1.7989269267449903,1.7069534426801514,1.357659099816772,1.533867703358086,1.7308087608479654,1.8578601348157608,1.8868283976771565,1.9210376511688072,1.9600403192995643,1.8411772033407403,1.8851347213636955,1.2335941015012188,1.3659947746388763,1.2084749036039977,1.357659099816772,3
3585000,1.425656773421475,1.4794187910589265,1.062147225400778,1.349612063900297,1.2636058326288373,1.0469810156197483,0.5799056143665524,0.6439751013455425,1.0044778105290535,0.915280414451264,6.956187618059598,7.22933005566396,0.9809421140749048,1.135633125902973,1.25364962132578,1.3974664078000232,1.5092538844613226,1.5308010244232275,1.471297578876294,1.488687433740282,1.5537235298942256,1.27362310101873,1.47155141270496,1.6437417141225847,1.7505510724379354,1.7829072656545726,1.776459649408127,1.796721377451239,1.8004550816296083,1.8597261022688425,0.989094402169988,1.3011345975248458,0.9809421140749048,1.27362310101873,3
